4, 1, 0.206611, 0.222745, 5.96623, 86.7951, 4.36873e+18, 100, 2, 20, 1, 500
4, 1, 0.159272, 0.241407, 5.96575, 86.8221, 4.73545e+18, 100, 2, 20, 1, 500
4, 1, 0.181954, 0.27708, 5.96482, 86.8737, 6.55485e+18, 100, 2, 20, 1, 500
4, 1, 0.21115, 0.323971, 5.96391, 86.9255, 8.81912e+18, 100, 2, 20, 1, 500
4, 1, 0.255488, 0.393204, 5.96302, 86.9763, 1.17874e+19, 100, 2, 20, 1, 500
4, 1, 0.317087, 0.487775, 5.96217, 87.0257, 1.56502e+19, 100, 2, 20, 1, 500
4, 1, 0.398511, 0.611842, 5.96136, 87.0731, 2.10234e+19, 100, 2, 20, 1, 500
4, 1, 0.498035, 0.760929, 5.96061, 87.1178, 2.83077e+19, 100, 2, 20, 1, 500
4, 1, 0.607593, 0.924985, 5.95992, 87.1595, 3.79698e+19, 100, 2, 20, 1, 500
4, 1, 0.715849, 1.09136, 5.9593, 87.1969, 5.0614e+19, 100, 2, 20, 1, 500
4, 1, 0.813949, 1.24399, 5.95876, 87.23, 6.43837e+19, 100, 2, 20, 1, 500
4, 1, 0.903372, 1.38673, 5.9583, 87.258, 7.92842e+19, 100, 2, 20, 1, 500
4, 1, 0.976824, 1.51064, 5.95795, 87.2799, 9.33875e+19, 100, 2, 20, 1, 500
4, 1, 1.05363, 1.64529, 5.95749, 87.3087, 1.11651e+20, 100, 2, 20, 1, 500
4, 1, 1.1995, 1.86037, 5.95671, 87.3584, 1.40773e+20, 100, 2, 20, 1, 500
4, 1, 1.49947, 2.2296, 5.95563, 87.4267, 1.56513e+20, 100, 2, 20, 1, 500
4, 1, 2.32284, 2.99082, 5.95429, 87.5146, 1.25999e+20, 100, 2, 20, 1, 500
4, 1, 5.46949, 4.64635, 5.95269, 87.6222, 7.70232e+19, 100, 2, 20, 1, 500
4, 1, 11.3247, 6.92816, 5.95084, 87.7503, 3.94105e+19, 100, 2, 20, 1, 500
4, 1, 17.8, 14.5486, 5.94877, 87.8999, 1.60655e+19, 100, 2, 20, 1, 500
4, 1, 22.1759, 28.0492, 5.94646, 88.0746, 6.27715e+18, 100, 2, 20, 1, 500
4, 1, 23.7476, 43.1796, 5.94391, 88.2796, 2.7156e+18, 100, 2, 20, 1, 500
4, 1, 23.8891, 58.4341, 5.94108, 88.5249, 1.2572e+18, 100, 2, 20, 1, 500
4, 1, 22.9487, 70.3708, 5.93533, 88.1997, 6.53969e+17, 100, 2, 20, 1, 500
4, 1, 21.485, 76.7356, 5.92668, 88.941, 3.66514e+17, 100, 2, 20, 1, 500
4, 1, 19.9671, 78.8457, 5.91483, 89.5248, 2.17689e+17, 100, 2, 20, 1, 500
4, 1, 18.3662, 77.4229, 5.88326, 89.6285, 1.34406e+17, 100, 2, 20, 1, 500
4, 1, 16.5705, 72.137, 5.81472, 89.2286, 8.86265e+16, 100, 2, 20, 1, 500
4, 1, 14.9617, 65.1737, 5.73528, 89.1247, 7.18655e+16, 100, 2, 20, 1, 500
4, 1, 13.5205, 58.3177, 5.67436, 88.5482, 6.05495e+16, 100, 2, 20, 1, 500
4, 1, 12.3067, 52.3193, 5.62756, 88.6066, 5.2753e+16, 100, 2, 20, 1, 500
4, 1, 11.2822, 47.2033, 5.59138, 87.7422, 4.60138e+16, 100, 2, 20, 1, 500
4, 1, 10.3879, 42.852, 5.56458, 87.6987, 3.90982e+16, 100, 2, 20, 1, 500
4, 1, 9.60346, 39.1727, 5.5421, 87.6579, 3.21278e+16, 100, 2, 20, 1, 500
4, 1, 8.90452, 36.0638, 5.52283, 87.6226, 2.4844e+16, 100, 2, 20, 1, 500
4, 1, 8.28476, 33.3946, 5.50728, 87.592, 1.69247e+16, 100, 2, 20, 1, 500
4, 1, 7.70395, 30.8446, 5.49643, 86.6452, 8.86052e+15, 100, 2, 20, 1, 500
4, 1, 7.17469, 28.5675, 5.49228, 86.6289, 8.08476e+15, 100, 2, 20, 1, 500
